Entry ID,[Str Pos],[Str Size],[Str Enc],Str Value
5512,0x449250,8,Shift_JIS,\sound\
5513,0x449270,7,Shift_JIS,e6g007
5514,0x449294,8,Shift_JIS,\sound\
5515,0x4492b4,7,Shift_JIS,e6g008
5516,0x4492d8,8,Shift_JIS,\sound\
5517,0x4492f8,7,Shift_JIS,e6g009
5518,0x44931c,8,Shift_JIS,\sound\
5519,0x44933c,7,Shift_JIS,e6g010
5520,0x449360,8,Shift_JIS,\sound\
5521,0x449380,7,Shift_JIS,e6g011
5522,0x4493a4,8,Shift_JIS,\sound\
5523,0x4493c4,7,Shift_JIS,e6g012
5524,0x4493e8,8,Shift_JIS,\sound\
5525,0x449408,7,Shift_JIS,e6g013
5526,0x44942c,8,Shift_JIS,\sound\
5527,0x44944c,7,Shift_JIS,e6g014
5528,0x449470,8,Shift_JIS,\sound\
5529,0x449490,7,Shift_JIS,e6g015
5530,0x4494b4,8,Shift_JIS,\sound\
5531,0x4494d4,7,Shift_JIS,e6g016
5532,0x4494f8,8,Shift_JIS,\sound\
5533,0x449518,7,Shift_JIS,e6g017
5534,0x44953c,8,Shift_JIS,\sound\
5535,0x44955c,7,Shift_JIS,e6g018
5536,0x449580,8,Shift_JIS,\sound\
5537,0x4495a0,7,Shift_JIS,e6g019
5538,0x4495c4,8,Shift_JIS,\sound\
5539,0x4495e4,7,Shift_JIS,e6g020
5540,0x449608,8,Shift_JIS,\sound\
5541,0x449628,7,Shift_JIS,e6g021
5542,0x44964c,8,Shift_JIS,\sound\
5543,0x44966c,7,Shift_JIS,e6g022
5544,0x449690,8,Shift_JIS,\sound\
5545,0x4496b0,7,Shift_JIS,e6g023
5546,0x4496d4,8,Shift_JIS,\sound\
5547,0x4496f4,7,Shift_JIS,e6g024
5548,0x449718,8,Shift_JIS,\sound\
5549,0x449738,7,Shift_JIS,e6g025
5550,0x44975c,8,Shift_JIS,\sound\
5551,0x44977c,7,Shift_JIS,e6g026
5552,0x4497a0,8,Shift_JIS,\sound\
5553,0x4497c0,7,Shift_JIS,e6g027
5554,0x4497e4,8,Shift_JIS,\sound\
5555,0x449804,7,Shift_JIS,e6g028
5556,0x449828,8,Shift_JIS,\sound\
5557,0x449848,7,Shift_JIS,e6g030
5558,0x44986c,8,Shift_JIS,\sound\
5559,0x44988c,7,Shift_JIS,e6g031
5560,0x4498b0,8,Shift_JIS,\sound\
5561,0x4498d0,7,Shift_JIS,E6G032
5562,0x4498f4,8,Shift_JIS,\sound\
5563,0x449914,7,Shift_JIS,e6h003
5564,0x449938,8,Shift_JIS,\sound\
5565,0x449958,7,Shift_JIS,e6h004
5566,0x44997c,8,Shift_JIS,\sound\
5567,0x44999c,7,Shift_JIS,e6h005
5568,0x4499c0,8,Shift_JIS,\sound\
5569,0x4499e0,7,Shift_JIS,e6h006
5570,0x449a04,8,Shift_JIS,\sound\
5571,0x449a24,7,Shift_JIS,e6h007
5572,0x449a48,8,Shift_JIS,\sound\
5573,0x449a68,7,Shift_JIS,e6h008
5574,0x449a8c,8,Shift_JIS,\sound\
5575,0x449aac,7,Shift_JIS,e6h009
5576,0x449ad0,8,Shift_JIS,\sound\
5577,0x449af0,7,Shift_JIS,e6h010
5578,0x449b14,8,Shift_JIS,\sound\
5579,0x449b34,7,Shift_JIS,e6h011
5580,0x449b58,8,Shift_JIS,\sound\
5581,0x449b78,7,Shift_JIS,e6h012
5582,0x449b9c,8,Shift_JIS,\sound\
5583,0x449bbc,7,Shift_JIS,e6h013
5584,0x449be0,8,Shift_JIS,\sound\
5585,0x449c00,7,Shift_JIS,e6h015
5586,0x449c24,8,Shift_JIS,\sound\
5587,0x449c44,7,Shift_JIS,e6h016
5588,0x449c68,8,Shift_JIS,\sound\
5589,0x449c88,7,Shift_JIS,e6h017
5590,0x449cac,8,Shift_JIS,\sound\
5591,0x449ccc,7,Shift_JIS,e6h018
5592,0x449cf0,8,Shift_JIS,\sound\
5593,0x449d10,7,Shift_JIS,e6h019
5594,0x449d34,8,Shift_JIS,\sound\
5595,0x449d54,7,Shift_JIS,e6h020
5596,0x449d78,8,Shift_JIS,\sound\
5597,0x449d98,7,Shift_JIS,e6h021
5598,0x449dbc,8,Shift_JIS,\sound\
5599,0x449ddc,7,Shift_JIS,E6H022
5600,0x449e00,8,Shift_JIS,\sound\
5601,0x449e20,7,Shift_JIS,e6H023
5602,0x449e44,8,Shift_JIS,\sound\
5603,0x449e64,7,Shift_JIS,e6h024
5604,0x449e88,8,Shift_JIS,\sound\
5605,0x449ea8,7,Shift_JIS,e6h025
5606,0x449ecc,8,Shift_JIS,\sound\
5607,0x449eec,7,Shift_JIS,e6h026
5608,0x449f10,8,Shift_JIS,\sound\
5609,0x449f30,7,Shift_JIS,e6h027
5610,0x449f54,8,Shift_JIS,\sound\
5611,0x449f74,7,Shift_JIS,e6h028
5612,0x449f98,8,Shift_JIS,\sound\
5613,0x449fb8,7,Shift_JIS,e6h029
5614,0x449fdc,8,Shift_JIS,\sound\
5615,0x449ffc,7,Shift_JIS,e6h030
5616,0x44a020,8,Shift_JIS,\sound\
5617,0x44a040,7,Shift_JIS,e6h031
5618,0x44a064,8,Shift_JIS,\sound\
5619,0x44a084,7,Shift_JIS,E6H032
5620,0x44a0a8,8,Shift_JIS,\sound\
5621,0x44a0c8,7,Shift_JIS,e6i001
5622,0x44a0ec,8,Shift_JIS,\sound\
5623,0x44a10c,7,Shift_JIS,e6i002
5624,0x44a130,8,Shift_JIS,\sound\
5625,0x44a150,7,Shift_JIS,e6i004
5626,0x44a174,8,Shift_JIS,\sound\
5627,0x44a194,7,Shift_JIS,e6i005
5628,0x44a1b8,8,Shift_JIS,\sound\
5629,0x44a1d8,7,Shift_JIS,e6i006
5630,0x44a1fc,8,Shift_JIS,\sound\
5631,0x44a21c,7,Shift_JIS,e6i007
5632,0x44a240,8,Shift_JIS,\sound\
5633,0x44a260,7,Shift_JIS,e6i008
5634,0x44a284,8,Shift_JIS,\sound\
5635,0x44a2a4,7,Shift_JIS,e6i009
5636,0x44a2c8,8,Shift_JIS,\sound\
5637,0x44a2e8,7,Shift_JIS,e6i010
5638,0x44a30c,8,Shift_JIS,\sound\
5639,0x44a32c,7,Shift_JIS,e6i012
5640,0x44a350,8,Shift_JIS,\sound\
5641,0x44a370,7,Shift_JIS,e6i013
5642,0x44a394,8,Shift_JIS,\sound\
5643,0x44a3b4,7,Shift_JIS,e6i014
5644,0x44a3d8,8,Shift_JIS,\sound\
5645,0x44a3f8,7,Shift_JIS,e6i015
5646,0x44a41c,8,Shift_JIS,\sound\
5647,0x44a43c,7,Shift_JIS,e6j001
5648,0x44a460,8,Shift_JIS,\sound\
5649,0x44a480,7,Shift_JIS,e6j003
5650,0x44a4a4,8,Shift_JIS,\sound\
5651,0x44a4c4,7,Shift_JIS,e6j004
5652,0x44a4e8,8,Shift_JIS,\sound\
5653,0x44a508,7,Shift_JIS,e6j005
5654,0x44a52c,8,Shift_JIS,\sound\
5655,0x44a54c,7,Shift_JIS,e6j006
5656,0x44a570,8,Shift_JIS,\sound\
5657,0x44a590,7,Shift_JIS,e6j008
5658,0x44a5b4,8,Shift_JIS,\sound\
5659,0x44a5d4,7,Shift_JIS,E6J009
5660,0x44a5f8,8,Shift_JIS,\sound\
5661,0x44a618,7,Shift_JIS,e6j010
5662,0x44a63c,8,Shift_JIS,\sound\
5663,0x44a65c,7,Shift_JIS,e6j011
5664,0x44a680,8,Shift_JIS,\sound\
5665,0x44a6a0,7,Shift_JIS,e6j012
5666,0x44a6c4,8,Shift_JIS,\sound\
5667,0x44a6e4,7,Shift_JIS,e6j013
5668,0x44a708,8,Shift_JIS,\sound\
5669,0x44a728,7,Shift_JIS,e6j014
5670,0x44a74c,8,Shift_JIS,\sound\
5671,0x44a76c,7,Shift_JIS,e6j018
5672,0x44a790,8,Shift_JIS,\sound\
5673,0x44a7b0,7,Shift_JIS,e6j019
5674,0x44a7d4,8,Shift_JIS,\sound\
5675,0x44a7f4,7,Shift_JIS,e6j020
5676,0x44a818,8,Shift_JIS,\sound\
5677,0x44a838,7,Shift_JIS,e6j021
5678,0x44a85c,8,Shift_JIS,\sound\
5679,0x44a87c,7,Shift_JIS,e6j022
5680,0x44a8a0,8,Shift_JIS,\sound\
5681,0x44a8c0,7,Shift_JIS,e6j023
5682,0x44a8e4,8,Shift_JIS,\sound\
5683,0x44a904,7,Shift_JIS,e6j024
5684,0x44a928,8,Shift_JIS,\sound\
5685,0x44a948,7,Shift_JIS,E6J025
5686,0x44a96c,8,Shift_JIS,\sound\
5687,0x44a98c,7,Shift_JIS,e6k001
5688,0x44a9b0,8,Shift_JIS,\sound\
5689,0x44a9d0,7,Shift_JIS,e6k002
5690,0x44a9f4,8,Shift_JIS,\sound\
5691,0x44aa14,7,Shift_JIS,e6k003
5692,0x44aa38,8,Shift_JIS,\sound\
5693,0x44aa58,7,Shift_JIS,e6k004
5694,0x44aa7c,8,Shift_JIS,\sound\
5695,0x44aa9c,7,Shift_JIS,e6k005
5696,0x44aac0,8,Shift_JIS,\sound\
5697,0x44aae0,7,Shift_JIS,e6k006
5698,0x44ab04,8,Shift_JIS,\sound\
5699,0x44ab24,7,Shift_JIS,e6k007
5700,0x44ab48,8,Shift_JIS,\sound\
5701,0x44ab68,7,Shift_JIS,e6k008
5702,0x44ab8c,8,Shift_JIS,\sound\
5703,0x44abac,7,Shift_JIS,e6k010
5704,0x44abd0,8,Shift_JIS,\sound\
5705,0x44abf0,7,Shift_JIS,e6k011
5706,0x44ac14,8,Shift_JIS,\sound\
5707,0x44ac34,7,Shift_JIS,e6k012
5708,0x44ac58,8,Shift_JIS,\sound\
5709,0x44ac78,7,Shift_JIS,e6k013
5710,0x44ac9c,8,Shift_JIS,\sound\
5711,0x44acbc,7,Shift_JIS,e6k016
5712,0x44ace0,8,Shift_JIS,\sound\
5713,0x44ad00,7,Shift_JIS,e6k017
5714,0x44ad24,8,Shift_JIS,\sound\
5715,0x44ad44,7,Shift_JIS,E6K018
5716,0x44ad68,8,Shift_JIS,\sound\
5717,0x44ad88,7,Shift_JIS,E6K019
5718,0x44adac,8,Shift_JIS,\sound\
5719,0x44adcc,7,Shift_JIS,E6K020
5720,0x44adf0,8,Shift_JIS,\sound\
5721,0x44ae10,7,Shift_JIS,e6k021
5722,0x44ae34,8,Shift_JIS,\sound\
5723,0x44ae54,7,Shift_JIS,e6k022
5724,0x44ae78,8,Shift_JIS,\sound\
5725,0x44ae98,7,Shift_JIS,e6k023
5726,0x44aebc,8,Shift_JIS,\sound\
5727,0x44aedc,7,Shift_JIS,e6k024
5728,0x44af00,8,Shift_JIS,\sound\
5729,0x44af20,7,Shift_JIS,e6k025
5730,0x44af44,8,Shift_JIS,\sound\
5731,0x44af64,7,Shift_JIS,e6k026
5732,0x44af88,8,Shift_JIS,\sound\
5733,0x44afa8,7,Shift_JIS,e6L001
5734,0x44afcc,8,Shift_JIS,\sound\
5735,0x44afec,7,Shift_JIS,e6l002
5736,0x44b010,8,Shift_JIS,\sound\
5737,0x44b030,7,Shift_JIS,E6L003
5738,0x44b054,8,Shift_JIS,\sound\
5739,0x44b074,7,Shift_JIS,e6l004
5740,0x44b098,8,Shift_JIS,\sound\
5741,0x44b0b8,7,Shift_JIS,e6l005
5742,0x44b0dc,8,Shift_JIS,\sound\
5743,0x44b0fc,7,Shift_JIS,e6L006
5744,0x44b120,8,Shift_JIS,\sound\
5745,0x44b140,7,Shift_JIS,e6l007
5746,0x44b164,8,Shift_JIS,\sound\
5747,0x44b184,7,Shift_JIS,e6l008
5748,0x44b1a8,8,Shift_JIS,\sound\
5749,0x44b1c8,7,Shift_JIS,e6l009
5750,0x44b1ec,8,Shift_JIS,\sound\
5751,0x44b20c,7,Shift_JIS,e6l010
5752,0x44b230,8,Shift_JIS,\sound\
5753,0x44b250,7,Shift_JIS,e6l012
5754,0x44b274,8,Shift_JIS,\sound\
5755,0x44b294,7,Shift_JIS,E6L013
5756,0x44b2b8,8,Shift_JIS,\sound\
5757,0x44b2d8,7,Shift_JIS,E6L014
5758,0x44b2fc,8,Shift_JIS,\sound\
5759,0x44b31c,7,Shift_JIS,E6L015
5760,0x44b340,8,Shift_JIS,\sound\
5761,0x44b360,7,Shift_JIS,E6L016
5762,0x44b384,8,Shift_JIS,\sound\
5763,0x44b3a4,7,Shift_JIS,E6L017
5764,0x44b3c8,8,Shift_JIS,\sound\
5765,0x44b3e8,7,Shift_JIS,E6L018
5766,0x44b40c,8,Shift_JIS,\sound\
5767,0x44b42c,7,Shift_JIS,e6L019
5768,0x44b450,8,Shift_JIS,\sound\
5769,0x44b470,7,Shift_JIS,e6L020
5770,0x44b494,8,Shift_JIS,\sound\
5771,0x44b4b4,7,Shift_JIS,E6L022
5772,0x44b4d8,8,Shift_JIS,\sound\
5773,0x44b4f8,9,Shift_JIS,F3000000
5774,0x44b51c,8,Shift_JIS,\sound\
5775,0x44b53c,9,Shift_JIS,F3000001
5776,0x44b560,8,Shift_JIS,\sound\
5777,0x44b580,9,Shift_JIS,F3000002
5778,0x44b5a4,8,Shift_JIS,\sound\
5779,0x44b5c4,9,Shift_JIS,F3000003
5780,0x44b5e8,8,Shift_JIS,\sound\
5781,0x44b608,9,Shift_JIS,F3000004
5782,0x44b62c,8,Shift_JIS,\sound\
5783,0x44b64c,9,Shift_JIS,F3000005
5784,0x44b670,8,Shift_JIS,\sound\
5785,0x44b690,9,Shift_JIS,F3000006
5786,0x44b6b4,8,Shift_JIS,\sound\
5787,0x44b6d4,9,Shift_JIS,F3000007
5788,0x44b6f8,8,Shift_JIS,\sound\
5789,0x44b718,9,Shift_JIS,F3000008
5790,0x44b73c,8,Shift_JIS,\sound\
5791,0x44b75c,9,Shift_JIS,F3000009
5792,0x44b780,8,Shift_JIS,\sound\
5793,0x44b7a0,9,Shift_JIS,F3000010
5794,0x44b7c4,8,Shift_JIS,\sound\
5795,0x44b7e4,9,Shift_JIS,f3000011
5796,0x44b808,8,Shift_JIS,\sound\
5797,0x44b828,9,Shift_JIS,f3000012
5798,0x44b84c,8,Shift_JIS,\sound\
5799,0x44b86c,9,Shift_JIS,f3000013
5800,0x44b890,8,Shift_JIS,\sound\
5801,0x44b8b0,9,Shift_JIS,f3000014
5802,0x44b8d4,8,Shift_JIS,\sound\
5803,0x44b8f4,9,Shift_JIS,F3000015
5804,0x44b918,8,Shift_JIS,\sound\
5805,0x44b938,9,Shift_JIS,F3000016
5806,0x44b95c,8,Shift_JIS,\sound\
5807,0x44b97c,9,Shift_JIS,F3000017
5808,0x44b9a0,8,Shift_JIS,\sound\
5809,0x44b9c0,9,Shift_JIS,f3000018
5810,0x44b9e4,8,Shift_JIS,\sound\
5811,0x44ba04,9,Shift_JIS,F3000019
5812,0x44ba28,8,Shift_JIS,\sound\
5813,0x44ba48,9,Shift_JIS,f3000020
5814,0x44ba6c,8,Shift_JIS,\sound\
5815,0x44ba8c,9,Shift_JIS,f3000021
5816,0x44bab0,8,Shift_JIS,\sound\
5817,0x44bad0,9,Shift_JIS,f3000022
5818,0x44baf4,8,Shift_JIS,\sound\
5819,0x44bb14,9,Shift_JIS,f3000023
5820,0x44bb38,8,Shift_JIS,\sound\
5821,0x44bb58,9,Shift_JIS,f3000024
5822,0x44bb7c,8,Shift_JIS,\sound\
5823,0x44bb9c,9,Shift_JIS,F3000025
5824,0x44bbc0,8,Shift_JIS,\sound\
5825,0x44bbe0,9,Shift_JIS,f3000026
5826,0x44bc04,8,Shift_JIS,\sound\
5827,0x44bc24,9,Shift_JIS,f3000027
5828,0x44bc48,8,Shift_JIS,\sound\
5829,0x44bc68,9,Shift_JIS,f3000028
5830,0x44bc8c,8,Shift_JIS,\sound\
5831,0x44bcac,9,Shift_JIS,F3000029
5832,0x44bcd0,8,Shift_JIS,\sound\
5833,0x44bcf0,9,Shift_JIS,F3000030
5834,0x44bd14,8,Shift_JIS,\sound\
5835,0x44bd34,9,Shift_JIS,f3000031
5836,0x44bd58,8,Shift_JIS,\sound\
5837,0x44bd78,9,Shift_JIS,f3000032
5838,0x44bd9c,8,Shift_JIS,\sound\
5839,0x44bdbc,9,Shift_JIS,F3000033
5840,0x44bde0,8,Shift_JIS,\sound\
5841,0x44be00,9,Shift_JIS,F3000034
5842,0x44be24,8,Shift_JIS,\sound\
5843,0x44be44,9,Shift_JIS,F3000035
5844,0x44be68,8,Shift_JIS,\sound\
5845,0x44be88,9,Shift_JIS,F3000036
5846,0x44beac,8,Shift_JIS,\sound\
5847,0x44becc,9,Shift_JIS,F3000037
5848,0x44bef0,8,Shift_JIS,\sound\
5849,0x44bf10,9,Shift_JIS,F3000038
5850,0x44bf34,8,Shift_JIS,\sound\
5851,0x44bf54,9,Shift_JIS,F3000039
5852,0x44bf78,8,Shift_JIS,\sound\
5853,0x44bf98,9,Shift_JIS,F3000040
5854,0x44bfbc,8,Shift_JIS,\sound\
5855,0x44bfdc,9,Shift_JIS,F3000041
5856,0x44c000,8,Shift_JIS,\sound\
5857,0x44c020,9,Shift_JIS,F3000042
5858,0x44c044,8,Shift_JIS,\sound\
5859,0x44c064,9,Shift_JIS,F3000043
5860,0x44c088,8,Shift_JIS,\sound\
5861,0x44c0a8,9,Shift_JIS,F7000000
5862,0x44c0cc,8,Shift_JIS,\sound\
5863,0x44c0ec,9,Shift_JIS,k8000000
5864,0x44c110,8,Shift_JIS,\sound\
5865,0x44c130,9,Shift_JIS,k8000001
5866,0x44c154,8,Shift_JIS,\sound\
5867,0x44c174,9,Shift_JIS,k8000002
5868,0x44c198,8,Shift_JIS,\sound\
5869,0x44c1b8,9,Shift_JIS,k8000003
5870,0x44c1dc,8,Shift_JIS,\sound\
5871,0x44c1fc,9,Shift_JIS,k8000004
5872,0x44c220,8,Shift_JIS,\sound\
5873,0x44c240,9,Shift_JIS,k8000005
5874,0x44c264,8,Shift_JIS,\sound\
5875,0x44c284,9,Shift_JIS,k8010000
5876,0x44c2a8,8,Shift_JIS,\sound\
5877,0x44c2c8,9,Shift_JIS,k8020000
5878,0x44c2ec,8,Shift_JIS,\sound\
5879,0x44c30c,9,Shift_JIS,k8030000
5880,0x44c330,8,Shift_JIS,\sound\
5881,0x44c350,9,Shift_JIS,k8040000
5882,0x44c374,8,Shift_JIS,\sound\
5883,0x44c394,9,Shift_JIS,k8070000
5884,0x44c3b8,8,Shift_JIS,\sound\
5885,0x44c3d8,9,Shift_JIS,k8080000
5886,0x44c3fc,8,Shift_JIS,\sound\
5887,0x44c41c,9,Shift_JIS,k8090000
5888,0x44c440,8,Shift_JIS,\sound\
5889,0x44c460,9,Shift_JIS,k8120000
5890,0x44c484,8,Shift_JIS,\sound\
5891,0x44c4a4,9,Shift_JIS,k8140000
5892,0x44c4c8,8,Shift_JIS,\sound\
5893,0x44c4e8,9,Shift_JIS,k8160000
5894,0x44c50c,8,Shift_JIS,\sound\
5895,0x44c52c,9,Shift_JIS,k8200000
5896,0x44c550,8,Shift_JIS,\sound\
5897,0x44c570,9,Shift_JIS,k8210000
5898,0x44c594,8,Shift_JIS,\sound\
5899,0x44c5b4,9,Shift_JIS,k8220000
5900,0x44c5d8,8,Shift_JIS,\sound\
5901,0x44c5f8,9,Shift_JIS,k8260000
5902,0x44c61c,8,Shift_JIS,\sound\
5903,0x44c63c,9,Shift_JIS,k8300000
5904,0x44c660,8,Shift_JIS,\sound\
5905,0x44c680,9,Shift_JIS,k8310000
5906,0x44c6a4,8,Shift_JIS,\sound\
5907,0x44c6c4,9,Shift_JIS,k8330000
5908,0x44c6e8,8,Shift_JIS,\sound\
5909,0x44c708,9,Shift_JIS,k8340000
5910,0x44c72c,8,Shift_JIS,\sound\
5911,0x44c74c,9,Shift_JIS,k8360000
5912,0x44c770,8,Shift_JIS,\sound\
5913,0x44c790,9,Shift_JIS,k8410000
5914,0x44c7b4,8,Shift_JIS,\sound\
5915,0x44c7d4,9,Shift_JIS,k8420000
5916,0x44c7f8,8,Shift_JIS,\sound\
5917,0x44c818,9,Shift_JIS,k8430000
5918,0x44c83c,8,Shift_JIS,\sound\
5919,0x44c85c,9,Shift_JIS,k8440000
5920,0x44c880,8,Shift_JIS,\sound\
5921,0x44c8a0,9,Shift_JIS,k8450000
5922,0x44c8c4,8,Shift_JIS,\sound\
5923,0x44c8e4,9,Shift_JIS,k8460000
5924,0x44c908,8,Shift_JIS,\sound\
5925,0x44c928,9,Shift_JIS,k8470000
5926,0x44c94c,8,Shift_JIS,\sound\
5927,0x44c96c,9,Shift_JIS,k8480000
5928,0x44c990,8,Shift_JIS,\sound\
5929,0x44c9b0,9,Shift_JIS,k8490000
5930,0x44c9d4,8,Shift_JIS,\sound\
5931,0x44c9f4,9,Shift_JIS,k8500000
5932,0x44ca18,8,Shift_JIS,\sound\
5933,0x44ca38,9,Shift_JIS,k8510000
5934,0x44ca5c,8,Shift_JIS,\sound\
5935,0x44ca7c,9,Shift_JIS,k8520000
5936,0x44caa0,8,Shift_JIS,\sound\
5937,0x44cac0,9,Shift_JIS,k8530000
5938,0x44cae4,8,Shift_JIS,\sound\
5939,0x44cb04,9,Shift_JIS,k8540000
5940,0x44cb28,8,Shift_JIS,\sound\
5941,0x44cb48,9,Shift_JIS,k8550000
5942,0x44cb6c,8,Shift_JIS,\sound\
5943,0x44cb8c,9,Shift_JIS,k8560000
5944,0x44cbb0,8,Shift_JIS,\sound\
5945,0x44cbd0,9,Shift_JIS,k8570000
5946,0x44cbf4,8,Shift_JIS,\sound\
5947,0x44cc14,9,Shift_JIS,k8580000
5948,0x44cc38,8,Shift_JIS,\sound\
5949,0x44cc58,9,Shift_JIS,k8590000
5950,0x44cc7c,8,Shift_JIS,\sound\
5951,0x44cc9c,9,Shift_JIS,k8900000
5952,0x44ccc0,8,Shift_JIS,\sound\
5953,0x44cce0,9,Shift_JIS,k8900001
5954,0x44cd04,8,Shift_JIS,\sound\
5955,0x44cd24,9,Shift_JIS,kse103a0
5956,0x44cd48,8,Shift_JIS,\sound\
5957,0x44cd68,9,Shift_JIS,kse103e0
5958,0x44cd8c,8,Shift_JIS,\sound\
5959,0x44cdac,6,Shift_JIS,M0231
5960,0x44cdd0,8,Shift_JIS,\sound\
5961,0x44cdf0,6,Shift_JIS,M0232
5962,0x44ce14,8,Shift_JIS,\sound\
5963,0x44ce34,6,Shift_JIS,M0233
5964,0x44ce58,8,Shift_JIS,\sound\
5965,0x44ce78,6,Shift_JIS,m0234
5966,0x44ce9c,8,Shift_JIS,\sound\
5967,0x44cebc,6,Shift_JIS,m0235
5968,0x44cee0,8,Shift_JIS,\sound\
5969,0x44cf00,6,Shift_JIS,M0236
5970,0x44cf24,8,Shift_JIS,\sound\
5971,0x44cf44,6,Shift_JIS,m0237
5972,0x44cf68,8,Shift_JIS,\sound\
5973,0x44cf88,6,Shift_JIS,M0238
5974,0x44cfac,8,Shift_JIS,\sound\
5975,0x44cfcc,6,Shift_JIS,m0239
5976,0x44cff0,8,Shift_JIS,\sound\
5977,0x44d010,6,Shift_JIS,M0240
5978,0x44d034,8,Shift_JIS,\sound\
5979,0x44d054,6,Shift_JIS,M0241
5980,0x44d078,8,Shift_JIS,\sound\
5981,0x44d098,6,Shift_JIS,M0242
5982,0x44d0bc,8,Shift_JIS,\sound\
5983,0x44d0dc,6,Shift_JIS,M0243
5984,0x44d100,8,Shift_JIS,\sound\
5985,0x44d120,6,Shift_JIS,m0244
5986,0x44d144,8,Shift_JIS,\sound\
5987,0x44d164,6,Shift_JIS,M0245
5988,0x44d188,8,Shift_JIS,\sound\
5989,0x44d1a8,6,Shift_JIS,m0246
5990,0x44d1cc,8,Shift_JIS,\sound\
5991,0x44d1ec,6,Shift_JIS,m0247
5992,0x44d210,8,Shift_JIS,\sound\
5993,0x44d230,6,Shift_JIS,M0248
5994,0x44d254,8,Shift_JIS,\sound\
5995,0x44d274,6,Shift_JIS,M0249
5996,0x44d298,8,Shift_JIS,\sound\
5997,0x44d2b8,6,Shift_JIS,m0250
5998,0x44d2dc,8,Shift_JIS,\sound\
5999,0x44d2fc,6,Shift_JIS,M0251
6000,0x44d320,8,Shift_JIS,\sound\
6001,0x44d340,6,Shift_JIS,m0252
6002,0x44d364,8,Shift_JIS,\sound\
6003,0x44d384,6,Shift_JIS,m0253
6004,0x44d3a8,8,Shift_JIS,\sound\
6005,0x44d3c8,6,Shift_JIS,M0254
6006,0x44d3ec,8,Shift_JIS,\sound\
6007,0x44d40c,6,Shift_JIS,M0255
6008,0x44d430,8,Shift_JIS,\sound\
6009,0x44d450,6,Shift_JIS,m0256
6010,0x44d474,8,Shift_JIS,\sound\
6011,0x44d494,6,Shift_JIS,m0257
6012,0x44d4b8,8,Shift_JIS,\sound\
6013,0x44d4d8,6,Shift_JIS,m0269
6014,0x44d4fc,8,Shift_JIS,\sound\
6015,0x44d51c,6,Shift_JIS,m0282
6016,0x44d540,8,Shift_JIS,\sound\
6017,0x44d560,6,Shift_JIS,M0305
6018,0x44d584,8,Shift_JIS,\sound\
6019,0x44d5a4,6,Shift_JIS,m0306
6020,0x44d5c8,8,Shift_JIS,\sound\
6021,0x44d5e8,6,Shift_JIS,m0307
6022,0x44d60c,8,Shift_JIS,\sound\
6023,0x44d62c,6,Shift_JIS,M0308
6024,0x44d650,8,Shift_JIS,\sound\
6025,0x44d670,6,Shift_JIS,M0309
6026,0x44d694,8,Shift_JIS,\sound\
6027,0x44d6b4,6,Shift_JIS,m0310
6028,0x44d6d8,8,Shift_JIS,\sound\
6029,0x44d6f8,6,Shift_JIS,m0311
6030,0x44d71c,8,Shift_JIS,\sound\
6031,0x44d73c,6,Shift_JIS,m0312
6032,0x44d760,8,Shift_JIS,\sound\
6033,0x44d780,6,Shift_JIS,m0313
6034,0x44d7a4,8,Shift_JIS,\sound\
6035,0x44d7c4,6,Shift_JIS,M0314
6036,0x44d7e8,8,Shift_JIS,\sound\
6037,0x44d808,6,Shift_JIS,M0315
6038,0x44d82c,8,Shift_JIS,\sound\
6039,0x44d84c,6,Shift_JIS,m0316
6040,0x44d870,8,Shift_JIS,\sound\
6041,0x44d890,6,Shift_JIS,M0317
6042,0x44d8b4,8,Shift_JIS,\sound\
6043,0x44d8d4,6,Shift_JIS,M0318
6044,0x44d8f8,8,Shift_JIS,\sound\
6045,0x44d918,6,Shift_JIS,M0319
6046,0x44d93c,8,Shift_JIS,\sound\
6047,0x44d95c,6,Shift_JIS,m0320
6048,0x44d980,8,Shift_JIS,\sound\
6049,0x44d9a0,6,Shift_JIS,M0321
6050,0x44d9c4,8,Shift_JIS,\sound\
6051,0x44d9e4,6,Shift_JIS,m0322
6052,0x44da08,8,Shift_JIS,\sound\
6053,0x44da28,6,Shift_JIS,m0323
6054,0x44da4c,8,Shift_JIS,\sound\
6055,0x44da6c,6,Shift_JIS,M0324
6056,0x44da90,8,Shift_JIS,\sound\
6057,0x44dab0,6,Shift_JIS,M0325
6058,0x44dad4,8,Shift_JIS,\sound\
6059,0x44daf4,6,Shift_JIS,m0326
6060,0x44db18,8,Shift_JIS,\sound\
6061,0x44db38,6,Shift_JIS,m0327
6062,0x44db5c,8,Shift_JIS,\sound\
6063,0x44db7c,6,Shift_JIS,M0328
6064,0x44dba0,8,Shift_JIS,\sound\
6065,0x44dbc0,6,Shift_JIS,M0329
6066,0x44dbe4,8,Shift_JIS,\sound\
6067,0x44dc04,6,Shift_JIS,m0330
6068,0x44dc28,8,Shift_JIS,\sound\
6069,0x44dc48,6,Shift_JIS,M0367
6070,0x44dc6c,8,Shift_JIS,\sound\
6071,0x44dc8c,6,Shift_JIS,m0370
6072,0x44dcb0,8,Shift_JIS,\sound\
6073,0x44dcd0,6,Shift_JIS,m0371
6074,0x44dcf4,8,Shift_JIS,\sound\
6075,0x44dd14,6,Shift_JIS,m0372
